1.143541064174995237e+00,3.397122160005832558e+00,1.215715766450264246e+00,1.088327754470854725e+00,3.462966858071709009e+00,8.000415180428910311e-01,2.275933069712098078e+00,6.259487154348706284e-01,9.021856259103511189e-01,8.491801572833386214e-01,7.855964413096457877e-01,-9.771738190972724114e-01,-2.434744753676266971e+00,1.921357085218373117e-01,-8.678636348110819743e-01,-2.409514822355300900e+00,-2.471366449723650494e+00,4.512097596133822219e-01,-3.253628209183251907e-01,-1.783112245124475415e+00,-1.783677977226697076e+00,9.089150854598100349e-01,8.943093838698669140e-01,-5.321512404412989117e-01
1.271949680232202562e+00,9.272209447538278804e-01,1.288672351973602082e+00,1.249182781720465041e+00,1.429724658054967845e+00,8.471813064230759860e-01,6.648397993440285925e-01,-4.447684149822002109e-01,-1.762672238656089130e+00,8.765906813481648685e-01,7.855964413096457877e-01,-9.771738190972724114e-01,-1.653541708215445993e+00,1.075618267030603592e+00,-4.943904028100548631e-02,-2.231693715581145376e+00,-9.478708268020510364e-01,5.877853005209784376e-01,5.662821871931710271e-01,-7.017942599976325635e-01,6.062276544267002354e-01,8.473471155690864842e-01,8.943093838698669140e-01,-1.312696534667432413e+00
1.313150305705102827e+00,4.543374816621844614e-01,1.316031071544853770e+00,1.304333076777474121e+00,7.153422634544913672e-01,8.687857974176048659e-01,1.201870889466718495e+00,-4.447684149822002109e-01,1.494376262480671125e+00,8.958315322556542615e-01,7.855964413096457877e-01,-7.660922913781115229e-01,-5.251373092165689815e-01,5.686425393923241201e-01,1.324330918371011967e-01,-8.091248613904180598e-01,-3.765599682063863196e-01,8.231692187709156450e-01,5.662821871927655737e-01,-1.242453252561054100e+00,8.751246513286826956e-03,8.467111531875650687e-01,5.164554190983181581e-01,-9.224238875543029348e-01
1.323564908255197681e+00,5.652433474378108086e-02,1.320590858140062274e+00,1.331908224305978772e+00,-2.188500987153625954e-01,7.043176860173309128e-01,6.648397993440285925e-01,-4.447684149822002109e-01,-1.170481602085768902e+00,7.941276049510567203e-01,5.763781420685829548e-01,-9.771738190972724114e-01,5.598669205900369539e-01,4.101835473399502718e-01,3.143052239548569937e-01,-2.756615410686379386e-01,8.612802254175540018e-01,5.131449303413275764e-01,5.662821871931710271e-01,-1.611352674342111380e-01,1.083306478321303529e-01,8.048635012181468706e-01,8.943093838698669140e-01,-5.321512404412989117e-01
1.309945812612764993e+00,1.986526469992861976e-01,1.306911498354436540e+00,1.308928934698891711e+00,-3.837075743923956117e-01,6.756918045374473714e-01,6.648397993440285925e-01,-4.447684149822002109e-01,3.099949893400310574e-01,8.274388568743216155e-01,5.763781420685829548e-01,-5.550107636589507454e-01,-5.251373092164574041e-01,2.663169980866976830e-02,-2.313111723986443213e-01,-6.313037546160339408e-01,1.947508903893650500e-01,4.310397274400721290e-01,1.204596831376256727e-01,-1.611352674347028557e-01,1.203704062340049452e+00,7.652594349607346746e-01,8.943093838699883724e-01,-5.321512404412989117e-01
1.275726404233884281e+00,4.306803376850668608e-01,1.279552778783184852e+00,1.267566213406134734e+00,-9.881849852081834307e-01,6.304982913074679285e-01,1.278087092213387732e-01,-4.447684149822002109e-01,1.198280944195511122e+00,7.747224669417139831e-01,7.855964413096457877e-01,-7.660922913781115229e-01,1.341069966050746354e+00,-6.038944653470838114e-02,4.052412900137933316e-01,1.146907313122546901e+00,1.242154131147910512e+00,2.872914562566723506e-01,5.662821871931710271e-01,3.795237251292102876e-01,7.058070557455436989e-01,8.035696980553015401e-01,8.943093838699883724e-01,-5.321512404411734565e-01
1.233381316942292028e+00,6.759583633946079084e-01,1.243074486021515934e+00,1.217011776270543022e+00,-1.098089968992872256e+00,8.378031596398907155e-01,6.648397993440285925e-01,-4.447684149822002109e-01,-1.762672238656089130e+00,8.379454583973470205e-01,7.855964413096457877e-01,-7.660922913781115229e-01,8.202679357434952134e-01,4.692479223278859801e-01,6.780494881906025118e-01,4.356228860268401282e-01,6.708432725523324480e-01,1.182434033040950183e+00,1.457927195304261847e+00,-1.611352674342111380e-01,1.502442266296612150e+00,8.009800714766275309e-01,8.943093838699883724e-01,-5.321512404412989117e-01
1.179133826736306956e+00,8.938061433479024265e-01,1.202036406664638513e+00,1.161861481213533720e+00,-1.372852428454594209e+00,7.006026000896529160e-01,1.278087092213387732e-01,-4.447684149822002109e-01,2.086566899050991353e+00,7.305586133790952230e-01,7.855964413096457877e-01,-7.660922913781115229e-01,9.938686125126905413e-01,2.474589196359873733e-01,6.780494881904854942e-01,7.912650995746935978e-01,1.242154131148083707e+00,2.872914562567415175e-01,5.662821871931710271e-01,9.201827176926317131e-01,2.498236279485559930e+00,7.353389813752663207e-01,8.943093838699883724e-01,-5.321512404412989117e-01
1.118591796527517612e+00,9.011729184593674225e-01,1.138199394331717906e+00,1.102115328235107050e+00,-1.482757412239282813e+00,7.974738316443988895e-01,6.648397993440285925e-01,-4.447684149822002109e-01,-8.743862838006090099e-01,9.791831746187774632e-01,9.948147405507086205e-01,-7.660922913781115229e-01,1.818471827165614840e+00,1.145142999186414406e-01,8.599216203081243570e-01,1.146907313122546901e+00,1.337372607580521233e+00,5.008868791578824364e-01,5.662821871931710271e-01,3.795237251287185698e-01,2.079100491510059157e-01,9.883995895013343302e-01,8.943093838698669140e-01,-9.224238875544283900e-01
1.055074165590129454e+00,1.052124571857421031e+00,1.078922168594006026e+00,1.033177459413845645e+00,-1.372852428454594209e+00,8.415043178078505104e-01,6.648397993440285925e-01,-8.016741251212238240e-01,-2.821956472302889485e-01,9.873617344764910042e-01,7.855964413096457877e-01,-9.771738190972724114e-01,7.334675973592323928e-01,-2.070073076598601125e-01,3.143052239547400317e-01,9.690862063486203049e-01,1.051717178282515652e+00,9.603902161288597750e-01,1.012104691248310928e+00,3.795237251292102876e-01,1.900759871572274440e+00,1.003864827958326211e+00,8.943093838699883724e-01,-5.321512404412989117e-01
